"","completeID","fresh_weight","width","height","diameter","thickness","accession","species","Area","mean_freshweight","SEM_mean_fresh","mean_dryweight","SEM_mean_dry","DMC","Water","H_div_W","FW_div_W","FW_div_D","FW_div_H","FW_div_T","D_div_W","Theo_Area","PartRatio","Pade_Peri","Pade_Derived_Diam","dry_weight"
"181","PARL 390-3-5",1748.1,26.8,36.5,98.3,26.7,390,"O. robusta",778.468,10.65,0.97,0.89,0.07,6.2,93.8,1.36194029850746,65.2276119402985,17.7833163784334,47.8931506849315,65.4719101123596,3.66791044776119,768.276483435384,0.0234820521651455,200.031965187074,63.6721520718175,108.3822
"182","PARL 390-3-6",2064.4,30.7,37.2,105.7,27,390,"O. robusta",844.605,10.65,0.97,0.89,0.07,7.9,92.1,1.21172638436482,67.2442996742671,19.5307473982971,55.494623655914,76.4592592592593,3.44299674267101,896.956118526422,0.00916404397873509,213.803126771408,68.0556489483456,163.0876
"183","PARL 390-3-7",1496.6,21.6,41.1,98.9,26.5,390,"O. robusta",653.224,10.65,0.97,0.89,0.07,NA,NA,1.90277777777778,69.287037037037,15.1324570273003,36.4136253041362,56.4754716981132,4.5787037037037,697.245073537719,0.0967239760994483,201.770487594817,64.225540941554,NA
"184","PARL 390-3-8",1323.7,24.4,36.5,96,18.9,390,"O. robusta",701.562,10.65,0.97,0.89,0.07,6.2,93.8,1.49590163934426,54.25,13.7885416666667,36.2657534246575,70.037037037037,3.9344262295082,699.475604321767,0.0394762740609522,193.215877404669,61.5025239455814,82.0694
"185","PARL 390-4-1",2169.4,29.2,36.7,104.9,26.3,390,"O. robusta",867.278,10.65,0.97,0.89,0.07,7.6,92.4,1.25684931506849,74.2945205479452,20.6806482364156,59.1117166212534,82.4866920152091,3.59246575342466,841.664087823242,0.0129524432337588,207.701889509093,66.1135648097976,164.8744
"186","PARL 390-4-2",772.7,21.3,29.3,81.6,18.3,390,"O. robusta",502.354,10.65,0.97,0.89,0.07,7,93,1.37558685446009,36.2769953051643,9.46936274509804,26.3720136518771,42.224043715847,3.83098591549296,490.159139794714,0.0249964848693153,159.95953896438,50.9167026417633,54.089
"187","PARL 390-4-3",1380.5,26.4,27.1,86.2,27,390,"O. robusta",582.549,10.65,0.97,0.89,0.07,7.8,92.2,1.02651515151515,52.2916666666667,16.0150812064965,50.9409594095941,51.1296296296296,3.26515151515152,561.90526202107,0.000171193990741551,168.08240041038,53.5022897441264,107.679
"188","PARL 390-4-4",657.8,20.3,22.4,70.6,20.7,390,"O. robusta",385.908,10.65,0.97,0.89,0.07,11.2,88.8,1.10344827586207,32.4039408866995,9.31728045325779,29.3660714285714,31.7777777777778,3.47783251231527,357.136252860088,0.00241870464928782,134.227133470049,42.7258235776278,73.6736
"189","PARL 390-4-5",1633.9,25.7,34.1,92.6,29.9,390,"O. robusta",649.998,10.65,0.97,0.89,0.07,8.4,91.6,1.32684824902724,63.5758754863813,17.6447084233261,47.9149560117302,54.6454849498328,3.60311284046693,688.299388456622,0.0197313229158511,188.795106482733,60.0953488565753,137.2476
"190","PARL 390-4-6",1019.6,24.8,28.2,58.6,24.6,390,"O. robusta",517.946,10.65,0.97,0.89,0.07,NA,NA,1.13709677419355,41.1129032258064,17.3993174061433,36.1560283687943,41.4471544715447,2.36290322580645,549.276059553639,0.00411534353862584,166.675760459624,53.0545423414997,NA
"191","PARL 390-4-7",1590.8,32.7,34.7,105.1,21,390,"O. robusta",876.922,10.65,0.97,0.89,0.07,6,94,1.0611620795107,48.6483180428135,15.1360608943863,45.8443804034582,75.7523809523809,3.21406727828746,891.183442025451,0.000880521973425847,211.789958584619,67.4148376119398,95.448
"192","PARL 390-4-8",1194.9,23.3,33.4,90.7,23.9,390,"O. robusta",604.245,10.65,0.97,0.89,0.07,NA,NA,1.43347639484979,51.2832618025751,13.1742006615215,35.7754491017964,49.9958158995816,3.89270386266094,611.212558719162,0.0317304791143709,179.544152214316,57.1506786563041,NA
"193","PARL 572-1-1",854,19.2,35.5,84.4,17,572,"O. ficus-indica",513.687,10.37,0.94,0.65,0.07,4,96,1.84895833333333,44.4791666666667,10.1184834123223,24.056338028169,50.2352941176471,4.39583333333333,535.327388171701,0.0887974626431691,175.681623264998,55.9211975060652,34.16
"194","PARL 572-1-2",1193.4,21.7,45,105.1,17,572,"O. ficus-indica",798.06,10.37,0.94,0.65,0.07,7.4,92.6,2.07373271889401,54.9953917050691,11.3549000951475,26.52,70.2,4.84331797235023,766.941306557608,0.122028191301651,215.987094658049,68.7508275177711,88.3116
"195","PARL 572-1-3",705.8,17.7,30.5,78,19,572,"O. ficus-indica",462.863,10.37,0.94,0.65,0.07,11.8,88.2,1.72316384180791,39.8757062146893,9.04871794871795,23.1409836065574,37.1473684210526,4.40677966101695,423.997198510112,0.0705222017527246,154.106446138048,49.0536053303907,83.2844
"196","PARL 572-1-4",1051.8,20.8,41.3,96.3,21,572,"O. ficus-indica",622.495,10.37,0.94,0.65,0.07,7.3,92.7,1.98557692307692,50.5673076923077,10.9221183800623,25.4673123486683,50.0857142857143,4.62980769230769,674.688438284944,0.108974408841384,200.445151260779,63.8036732839113,76.7814
"197","PARL 572-1-5",868.2,19.4,31.8,79.7,23.4,572,"O. ficus-indica",484.885,10.37,0.94,0.65,0.07,5.6,94.4,1.63917525773196,44.7525773195876,10.8933500627353,27.3018867924528,37.1025641025641,4.10824742268041,484.527834963154,0.05865478515625,163.216968029305,51.9535745166715,48.6192
"198","PARL 572-1-6",639.5,14.4,30,73.5,22,572,"O. ficus-indica",363.522,10.37,0.94,0.65,0.07,6.7,93.3,2.08333333333333,44.4097222222222,8.70068027210884,21.3166666666667,29.0681818181818,5.10416666666667,339.292006587698,0.123447772096421,143.825816382867,45.781179243121,42.8465
"199","PARL 572-1-7",527.1,14,28,68,19.8,572,"O. ficus-indica",312.859,10.37,0.94,0.65,0.07,7,93,2,37.65,7.75147058823529,18.825,26.6212121212121,4.85714285714286,307.8760800518,0.111111111111111,135.638262818739,43.175,36.897
"200","PARL 572-1-8",548,15.4,30.3,72.6,13,572,"O. ficus-indica",414.154,10.37,0.94,0.65,0.07,NA,NA,1.96753246753247,35.5844155844156,7.54820936639118,18.0858085808581,42.1538461538462,4.71428571428571,366.482491004517,0.106301682076524,147.412279619405,46.922785947746,NA
"201","PARL 572-2-1",808.2,19.6,38.3,91.7,14,572,"O. ficus-indica",538.283,10.37,0.94,0.65,0.07,6.7,93.3,1.95408163265306,41.234693877551,8.81352235550709,21.1018276762402,57.7285714285714,4.67857142857143,589.582693299196,0.104310033677265,186.673419243353,59.4199948328907,54.1494
"202","PARL 572-2-2",797.1,18.8,36.7,83.7,20.7,572,"O. ficus-indica",488.408,10.37,0.94,0.65,0.07,6.7,93.3,1.95212765957447,42.3989361702128,9.52329749103943,21.7193460490463,38.5072463768116,4.45212765957447,541.893316817704,0.104020777534291,178.922881558736,56.952922064637,53.4057
"203","PARL 572-2-3",817.1,19.7,36,86.2,14,572,"O. ficus-indica",503.087,10.37,0.94,0.65,0.07,7.1,92.9,1.82741116751269,41.4771573604061,9.47911832946636,22.6972222222222,58.3642857142857,4.3756345177665,557.00437748147,0.0856376652301861,178.753564698758,56.8990268342084,58.0141
"204","PARL 572-2-4",590.1,18,31,79.2,17,572,"O. ficus-indica",443.798,10.37,0.94,0.65,0.07,6.7,93.3,1.72222222222222,32.7833333333333,7.45075757575758,19.0354838709677,34.7117647058824,4.4,438.252175175776,0.070387338608913,156.658992388998,49.8661060370094,39.5367
"205","PARL 572-2-5",726.7,17.7,36.8,84.7,19.1,572,"O. ficus-indica",458.627,10.37,0.94,0.65,0.07,10.3,89.7,2.07909604519774,41.0564971751412,8.57969303423849,19.7472826086957,38.0471204188482,4.78531073446328,511.576947710562,0.122821311337429,176.515702532578,56.1866931827969,74.8501
"206","PARL 572-2-6",693.6,19.2,38,81.8,22.2,572,"O. ficus-indica",395.54,10.37,0.94,0.65,0.07,6.8,93.2,1.97916666666667,36.125,8.47921760391198,18.2526315789474,31.2432432432432,4.26041666666667,573.026500014778,0.108024842290577,184.58576616778,58.755474220014,47.1648
"207","PARL 572-2-7",956.5,19.8,38.6,89.2,23.3,572,"O. ficus-indica",533.472,10.37,0.94,0.65,0.07,7.7,92.3,1.94949494949495,48.3080808080808,10.7230941704036,24.779792746114,41.0515021459227,4.50505050505051,600.264108321402,0.103631075248639,188.253889190731,59.9230740419577,73.6505
"208","PARL 572-2-8",763.9,18.3,36.8,90.4,16.5,572,"O. ficus-indica",540.559,10.37,0.94,0.65,0.07,7,93,2.01092896174863,41.7431693989071,8.45022123893805,20.758152173913,46.2969696969697,4.93989071038251,528.918539158377,0.112730195223336,178.015572432895,56.6641166000571,53.473
"209","PARL 572-3-1",943.3,19.7,42.2,96.9,18.6,572,"O. ficus-indica",567.712,10.37,0.94,0.65,0.07,5,95,2.14213197969543,47.8832487309645,9.73477812177502,22.3530805687204,50.7150537634409,4.91878172588833,652.932909158835,0.13212461602303,200.942829835942,63.9620892945274,47.165
"210","PARL 572-3-2",687.4,18.6,37.1,86.8,14.7,572,"O. ficus-indica",493.501,10.37,0.94,0.65,0.07,7.8,92.2,1.99462365591398,36.9569892473118,7.91935483870968,18.5283018867925,46.7619047619048,4.66666666666667,541.971856634043,0.110314618258238,179.84682544701,57.2470225385537,53.6172
"211","PARL 572-3-3",607.7,15.2,30.6,73.3,20.3,572,"O. ficus-indica",351.851,10.37,0.94,0.65,0.07,5.1,94.9,2.01315789473684,39.9802631578947,8.29058663028649,19.859477124183,29.935960591133,4.82236842105263,365.304393759421,0.113060391678267,147.981439448909,47.1039551482956,30.9927
"212","PARL 572-3-4",636.5,20.4,35.9,88.2,13.4,572,"O. ficus-indica",511.833,10.37,0.94,0.65,0.07,6.3,93.7,1.75980392156863,31.2009803921569,7.21655328798186,17.7298050139276,47.5,4.32352941176471,575.194198945755,0.0757960557657058,180.239393848097,57.3719809416232,40.0995
"213","PARL 572-3-5",1170.1,20.3,41,98.6,19.8,572,"O. ficus-indica",634.076,10.37,0.94,0.65,0.07,5.7,94.3,2.01970443349754,57.6403940886699,11.867139959432,28.5390243902439,59.0959595959596,4.85714285714286,653.686891395696,0.11403016214749,198.109875788928,63.0603320142586,66.6957
"214","PARL 572-3-6",927.6,21.4,40.4,91.7,16.1,572,"O. ficus-indica",555.464,10.37,0.94,0.65,0.07,6.5,93.5,1.88785046728972,43.3457943925234,10.1155943293348,22.960396039604,57.6149068322981,4.28504672897196,679.023836146898,0.094521423110357,198.766028683019,63.2691919672957,60.294
"215","PARL 572-3-7",909.2,18.5,35.1,85.5,22.1,572,"O. ficus-indica",495.398,10.37,0.94,0.65,0.07,5.2,94.8,1.8972972972973,49.1459459459459,10.633918128655,25.9031339031339,41.1402714932127,4.62162162162162,509.998297402133,0.0959150144798396,172.451933182173,54.8931552233922,47.2784
"216","PARL 572-3-8",1004.1,22.2,32.9,86.4,20,572,"O. ficus-indica",553.382,10.37,0.94,0.65,0.07,6.8,93.2,1.48198198198198,45.2297297297297,11.6215277777778,30.5197568389058,50.205,3.89189189189189,573.639110582228,0.0377106794773403,174.737584384613,55.6207005974968,68.2788
"217","PARL 572-4-1",748.7,19.2,37.3,84.1,16.5,572,"O. ficus-indica",456.518,10.37,0.94,0.65,0.07,5.5,94.5,1.94270833333333,38.9947916666667,8.9024970273484,20.0723860589812,45.3757575757576,4.38020833333333,562.470748698717,0.102626673976036,182.084022868085,57.9591445950267,41.1785
"218","PARL 572-4-2",779.3,17.8,33.7,83.6,20.8,572,"O. ficus-indica",467.439,10.37,0.94,0.65,0.07,6.1,93.9,1.89325842696629,43.7808988764045,9.32177033492823,23.1246290801187,37.4663461538462,4.69662921348315,471.128942295593,0.0953190687152418,165.671017283447,52.7347226554468,47.5373
"219","PARL 572-4-3",1026.1,21.3,40.5,90.2,20.6,572,"O. ficus-indica",541.929,10.37,0.94,0.65,0.07,4.4,95.6,1.90140845070423,48.1737089201878,11.3758314855876,25.3358024691358,49.8106796116505,4.23474178403756,677.523725654809,0.0965218210952965,198.864325434052,63.3004807949293,45.1484
"220","PARL 572-4-4",1299.2,18.4,40.2,96.1,25.1,572,"O. ficus-indica",559.146,10.37,0.94,0.65,0.07,7.4,92.6,2.18478260869565,70.6086956521739,13.519250780437,32.318407960199,51.7609561752988,5.22282608695652,580.943313501824,0.138394157182961,190.523896507439,60.6456398125752,96.1408
"221","PARL 572-4-5",1038.3,20.2,40.8,95.5,18.7,572,"O. ficus-indica",580.476,10.37,0.94,0.65,0.07,5.4,94.6,2.01980198019802,51.4009900990099,10.8722513089005,25.4485294117647,55.524064171123,4.72772277227723,647.293750345641,0.114044611663531,197.141035739477,62.7519406483875,56.0682
"222","PARL 572-4-6",901.1,19.8,34.3,83.3,25.3,572,"O. ficus-indica",457.699,10.37,0.94,0.65,0.07,7.8,92.2,1.73232323232323,45.510101010101,10.8175270108043,26.2711370262391,35.6166007905138,4.20707070707071,533.395308689743,0.0718358895862731,173.026427126349,55.0760223253761,70.2858
"223","PARL 572-4-7",1164.7,20.6,37.2,90.6,20.9,572,"O. ficus-indica",560.824,10.37,0.94,0.65,0.07,4.6,95.4,1.80582524271845,56.5388349514563,12.855408388521,31.3091397849462,55.7272727272727,4.39805825242718,601.866320574733,0.0824822499730607,185.348129882794,58.9981421273707,53.5762
"224","PARL 572-4-8",1257,22.6,43.8,105,18.3,572,"O. ficus-indica",698.503,10.37,0.94,0.65,0.07,7.4,92.6,1.93805309734513,55.6194690265487,11.9714285714286,28.6986301369863,68.6885245901639,4.64601769911504,777.449933983866,0.101937871969807,213.9526121192,68.1032316123873,93.018
"225","PARL 580-1-1",707.8,15,41.5,92.3,19.19,580,"O. ficus-indica",417.132,5.47,0.91,0.4,0.07,6.9,93.1,2.76666666666667,47.1866666666667,7.66847237269772,17.055421686747,36.8837936425221,6.15333333333333,488.910356714912,0.219985903359699,187.403886773528,59.6525098692817,48.8382
"226","PARL 580-1-2",1151.7,17.4,47.3,180.9,17.58,580,"O. ficus-indica",643.954,5.47,0.91,0.4,0.07,6.3,93.7,2.7183908045977,66.1896551724138,6.3665008291874,24.3488372093023,65.5119453924915,10.3965517241379,646.398396439368,0.213566836833417,214.266527491359,68.2031539787706,72.5571
"227","PARL 580-1-3",821.8,17.4,42,94.4,17.48,580,"O. ficus-indica",497.155,5.47,0.91,0.4,0.07,6,94,2.41379310344828,47.2298850574713,8.70550847457627,19.5666666666667,47.0137299771167,5.42528735632184,573.968977810855,0.17151311090705,194.701760553934,61.9754952417063,49.308
"228","PARL 580-1-4",1135.4,17.5,46,100.5,22.78,580,"O. ficus-indica",580.734,5.47,0.91,0.4,0.07,9.4,90.6,2.62857142857143,64.88,11.2975124378109,24.6826086956522,49.8419666374012,5.74285714285714,632.245521534946,0.201438402876806,209.670616524159,66.7402300818902,106.7276
"229","PARL 580-1-5",1034.1,16.5,43,101,18.73,580,"O. ficus-indica",581.399,5.47,0.91,0.4,0.07,7.8,92.2,2.60606060606061,62.6727272727273,10.2386138613861,24.0488372093023,55.2108916177256,6.12121212121212,557.239996930489,0.198361697620225,196.31535941773,62.4891197123876,80.6598
"230","PARL 580-1-6",677.8,11.9,46.1,96.9,24.3,580,"O. ficus-indica",377.744,5.47,0.91,0.4,0.07,7,93,3.87394957983193,56.9579831932773,6.99484004127967,14.7028199566161,27.8930041152263,8.14285714285714,430.861578458206,0.34769322235434,198.427825191746,63.1615384524818,47.446
"231","PARL 580-1-7",714,14.7,39,82.5,16.99,580,"O. ficus-indica",415.3,5.47,0.91,0.4,0.07,6.4,93.6,2.6530612244898,48.5714285714286,8.65454545454545,18.3076923076923,42.0247204237787,5.61224489795918,450.268767075757,0.204768889859867,177.45632531515,56.4861027136593,45.696
"232","PARL 580-1-8",962.2,15.4,48.1,107.8,21.84,580,"O. ficus-indica",600.257,5.47,0.91,0.4,0.07,5.8,94.2,3.12337662337662,62.4805194805195,8.92578849721707,20.004158004158,44.0567765567766,7,581.775835555026,0.265184450368901,212.95138364589,67.7845306910039,55.8076
"233","PARL 580-2-1",664.5,15.4,37.9,85.4,17.5,580,"O. ficus-indica",443.883,5.47,0.91,0.4,0.07,9,91,2.46103896103896,43.1493506493507,7.78103044496487,17.532981530343,37.9714285714286,5.54545454545455,458.405492048555,0.178201197512047,174.993655640874,55.7022106099321,59.805
"234","PARL 580-2-2",635.6,13.9,42,93.5,16.8,580,"O. ficus-indica",448.054,5.47,0.91,0.4,0.07,7.1,92.9,3.02158273381295,45.726618705036,6.79786096256684,15.1333333333333,37.8333333333333,6.72661870503597,458.51544779143,0.252690563586266,186.896119746394,59.4908826046667,45.1276
"235","PARL 580-2-3",893.4,14.2,38.3,90.3,25,580,"O. ficus-indica",451.65,5.47,0.91,0.4,0.07,6.6,93.4,2.69718309859155,62.9154929577465,9.8936877076412,23.3263707571802,35.736,6.35915492957746,427.146645145336,0.210724716553288,173.743310776935,55.3042134786012,58.9644
"236","PARL 580-2-4",727,13.8,38.5,89.4,20.4,580,"O. ficus-indica",440.46,5.47,0.91,0.4,0.07,7.8,92.2,2.78985507246377,52.6811594202899,8.13199105145414,18.8831168831169,35.6372549019608,6.47826086956522,417.282044213064,0.223043991679127,173.602383452366,55.2593549179573,56.706
"237","PARL 580-2-5",1019.1,14.3,43.5,101.2,27,580,"O. ficus-indica",524.433,5.47,0.91,0.4,0.07,6.5,93.5,3.04195804195804,71.2657342657343,10.0701581027668,23.4275862068966,37.7444444444444,7.07692307692308,488.556927541383,0.255217250751308,193.367303046202,61.5507242243032,66.2415
"238","PARL 580-2-6",990.6,14.4,48,107.9,21,580,"O. ficus-indica",545.727,5.47,0.91,0.4,0.07,6.3,93.7,3.33333333333333,68.7916666666667,9.18072289156627,20.6375,47.1714285714286,7.49305555555556,542.867210540316,0.289940828402367,210.522667868369,67.0114464482886,62.4078
"239","PARL 580-2-7",848.8,14.3,43.9,97.6,18.9,580,"O. ficus-indica",451.851,5.47,0.91,0.4,0.07,6,94,3.06993006993007,59.3566433566434,8.69672131147541,19.3348519362187,44.9100529100529,6.82517482517482,493.049405036016,0.258664871694949,194.868670983545,62.0286244815587,50.928
"240","PARL 580-2-8",830.6,15.1,40,89.3,20.6,580,"O. ficus-indica",495.297,5.47,0.91,0.4,0.07,6.1,93.9,2.64900662251656,55.0066225165563,9.30123180291153,20.765,40.3203883495146,5.91390728476821,474.380490692059,0.204218694931835,182.058278584119,57.9509499349279,50.6666
"241","PARL 580-3-1",893.4,15.2,46.7,103.1,17.6,580,"O. ficus-indica",553.118,5.47,0.91,0.4,0.07,6.8,93.2,3.07236842105263,58.7763157894737,8.66537342386033,19.1306209850107,50.7613636363636,6.78289473684211,557.507032306045,0.258964247405138,207.272304450389,65.9768236386553,60.7512
"242","PARL 580-3-2",644.8,14.1,30.9,73.7,22.2,580,"O. ficus-indica",332.004,5.47,0.91,0.4,0.07,6.3,93.7,2.19148936170213,45.7304964539007,8.74898236092266,20.8673139158576,29.045045045045,5.22695035460993,342.190125810634,0.139377777777778,146.342146969909,46.5821521458832,40.6224
"243","PARL 580-3-3",1015.8,14.6,41.8,97,23.1,580,"O. ficus-indica",511.1,5.47,0.91,0.4,0.07,7.9,92.1,2.86301369863014,69.5753424657534,10.4721649484536,24.3014354066986,43.974025974026,6.64383561643836,479.312791158195,0.232583874050601,187.647477162462,59.7300470982587,80.2482
"244","PARL 580-3-4",759.1,16.6,38.2,87.2,20.6,580,"O. ficus-indica",467.97,5.47,0.91,0.4,0.07,6.6,93.4,2.30120481927711,45.7289156626506,8.7052752293578,19.8717277486911,36.8495145631068,5.25301204819277,498.03668337359,0.155362565933188,178.913607684825,56.9499700988881,50.1006
"245","PARL 580-3-5",718.6,15.4,31.2,102.6,25.4,580,"O. ficus-indica",361.437,5.47,0.91,0.4,0.07,8.3,91.7,2.02597402597403,46.6623376623377,7.00389863547758,23.0320512820513,28.2913385826772,6.66233766233766,377.368109549206,0.11495883143915,150.636784341619,47.9491776788729,59.6438
"246","PARL 580-3-6",1210,16.6,44.7,74.7,26.5,580,"O. ficus-indica",623.343,5.47,0.91,0.4,0.07,7.7,92.3,2.69277108433735,72.8915662650602,16.1981258366801,27.0693512304251,45.6603773584906,4.5,582.781145204175,0.210131756478049,202.836636435182,64.5649066575857,93.17
"247","PARL 580-3-7",552.9,11.6,38.6,83.8,20.6,580,"O. ficus-indica",339.302,5.47,0.91,0.4,0.07,6.6,93.4,3.32758620689655,47.6637931034483,6.59785202863962,14.3238341968912,26.8398058252427,7.22413793103448,351.669881642841,0.289281122521865,169.335722357732,53.9012345105396,36.4914
"248","PARL 580-3-8",721.7,13,34.1,74.6,22.8,580,"O. ficus-indica",366.637,5.47,0.91,0.4,0.07,7.8,92.2,2.62307692307692,55.5153846153846,9.67426273458445,21.1642228739003,31.6535087719298,5.73846153846154,348.167005834089,0.200688781604843,155.490981742595,49.4943167010912,56.2926
"249","PARL 580-4-1",848.7,15.1,36.4,81.6,25.7,580,"O. ficus-indica",403.214,5.47,0.91,0.4,0.07,6.8,93.2,2.41059602649007,56.205298013245,10.4007352941176,23.3159340659341,33.0233463035019,5.40397350993377,431.686246529773,0.171058535205957,168.788274797476,53.7269765399431,57.7116
"250","PARL 580-4-2",687.4,13.8,38.9,86.1,21.2,580,"O. ficus-indica",368.488,5.47,0.91,0.4,0.07,6.1,93.9,2.81884057971014,49.8115942028985,7.98373983739837,17.6709511568123,32.4245283018868,6.23913043478261,421.617442075018,0.226843433706959,175.092212027796,55.733582082236,41.9314
"251","PARL 580-4-3",925.9,17.7,42.2,96.8,20.8,580,"O. ficus-indica",543.162,5.47,0.91,0.4,0.07,4.8,95.2,2.38418079096045,52.3107344632768,9.5650826446281,21.9407582938389,44.5144230769231,5.46892655367232,586.64530416809,0.167293290709892,196.137654553245,62.432554497199,44.4432
"252","PARL 580-4-4",1106.6,16.6,37.7,87.8,27.5,580,"O. ficus-indica",473.147,5.47,0.91,0.4,0.07,6.1,93.9,2.2710843373494,66.6626506024096,12.6036446469248,29.3527851458886,40.24,5.28915662650602,491.517878617391,0.15099593351173,177.091178425179,56.3698728486721,67.5026
"253","PARL 580-4-5",734.1,15.1,38.2,88.8,18,580,"O. ficus-indica",446.622,5.47,0.91,0.4,0.07,6.4,93.6,2.52980132450331,48.6158940397351,8.26689189189189,19.217277486911,40.7833333333333,5.88079470198675,453.033368610916,0.187831982230921,175.406714148814,55.8336912165816,46.9824
"254","PARL 580-4-6",979.4,16.4,36.6,91.1,23.1,580,"O. ficus-indica",449.65,5.47,0.91,0.4,0.07,9.8,90.2,2.23170731707317,59.719512195122,10.7508232711306,26.7595628415301,42.3982683982684,5.55487804878049,471.427393597684,0.145261658953364,172.608052991961,54.9428497022767,95.9812
"255","PARL 580-4-7",824.9,14.7,41.2,88.2,21.9,580,"O. ficus-indica",424.643,5.47,0.91,0.4,0.07,7.8,92.2,2.80272108843537,56.1156462585034,9.35260770975057,20.0218446601942,37.6666666666667,6,475.668543680031,0.224733663806759,185.628516839604,59.0873920676801,64.3422
"256","PARL 580-4-8",1171.3,17.9,42.2,94.7,26.4,580,"O. ficus-indica",520.814,5.47,0.91,0.4,0.07,6,94,2.35754189944134,65.4357541899441,12.3685322069694,27.7559241706161,44.3674242424242,5.29050279329609,593.274064667164,0.163479613843816,196.608557657191,62.5824476106197,70.278
"257","PARL 582-1-1",973.9,15.6,40.2,93.2,22.5,582,"O. cochinillifera",509.709,8.11,0.94,0.57,0.07,21.4,78.6,2.57692307692308,62.4294871794872,10.4495708154506,24.226368159204,43.2844444444444,5.97435897435897,492.538896229808,0.194357729217251,183.927392457196,58.5459073591313,208.4146
"258","PARL 582-1-2",1055.7,13.6,49.5,108.8,23.7,582,"O. cochinillifera",562.682,8.11,0.94,0.57,0.07,7.2,92.8,3.63970588235294,77.625,9.703125,21.3272727272727,44.5443037974684,8,528.730043599162,0.323690667845419,214.629268579673,68.318618053306,76.0104
"259","PARL 582-1-3",1140.2,18.1,43.9,102.7,22.7,582,"O. cochinillifera",639.078,8.11,0.94,0.57,0.07,6.6,93.4,2.42541436464088,62.9944751381215,11.1022395326193,25.9726651480638,50.2290748898678,5.67403314917127,624.069526653978,0.173163371488033,203.306268542154,64.7143952001043,75.2532
"260","PARL 582-1-4",847.4,15.3,40,92.7,22.4,582,"O. cochinillifera",504.385,8.11,0.94,0.57,0.07,6.1,93.9,2.61437908496732,55.3856209150327,9.14131607335491,21.185,37.8303571428571,6.05882352941176,480.663675999238,0.199500341716562,182.508586785951,58.0942874874004,51.6914
"261","PARL 582-1-5",680,14.1,39.3,87.8,19.8,582,"O. cochinillifera",469.361,8.11,0.94,0.57,0.07,6.3,93.7,2.78723404255319,48.2269503546099,7.74487471526196,17.3027989821883,34.3434343434343,6.22695035460993,435.212684283428,0.222699154147204,177.238774561119,56.4168541579042,42.84
"262","PARL 582-1-6",807.5,14.9,37.2,87.8,21.8,582,"O. cochinillifera",446.743,8.11,0.94,0.57,0.07,7,93,2.49664429530201,54.1946308724832,9.19703872437358,21.7069892473118,37.0412844036697,5.89261744966443,435.330494007938,0.183203716461404,171.26349234647,54.5148627562434,56.525
"263","PARL 582-1-7",811.6,13.9,41.5,93.6,21.8,582,"O. cochinillifera",452.916,8.11,0.94,0.57,0.07,6.9,93.1,2.98561151079137,58.3884892086331,8.67094017094017,19.5566265060241,37.2293577981651,6.73381294964029,453.056930555818,0.248198204068866,185.022205932544,58.8943973118618,56.0004
"264","PARL 582-1-8",859.6,14.7,43.7,97.8,19.7,582,"O. cochinillifera",508.704,8.11,0.94,0.57,0.07,6.2,93.8,2.97278911564626,58.4761904761905,8.78936605316973,19.6704805491991,43.6345177664975,6.6530612244898,504.531926184887,0.24658707074498,194.965044516302,62.0593011298017,53.2952
"265","PARL 582-2-1",842.5,15.7,43.1,96.4,22.2,582,"O. cochinillifera",486.989,8.11,0.94,0.57,0.07,6.3,93.7,2.74522292993631,53.6624203821656,8.7396265560166,19.5475638051044,37.9504504504505,6.14012738853503,531.455375226151,0.217143319912999,194.897539607911,62.0378136500949,53.0775
"266","PARL 582-2-2",936.2,16.5,41.4,96.1,22.9,582,"O. cochinillifera",517.594,8.11,0.94,0.57,0.07,6.5,93.5,2.50909090909091,56.7393939393939,9.74193548387097,22.6135265700483,40.882096069869,5.82424242424242,536.505485416797,0.184944562270128,190.410413414261,60.609517022102,60.853
"267","PARL 582-2-3",986.9,16.7,40.6,94.6,22.6,582,"O. cochinillifera",513.951,8.11,0.94,0.57,0.07,6.8,93.2,2.4311377245509,59.0958083832335,10.4323467230444,24.307881773399,43.6681415929203,5.66467065868263,532.515662746738,0.17397488494772,187.93170961748,59.8205210986654,67.1092
"268","PARL 582-2-4",961.8,14.6,43,99.4,21.5,582,"O. cochinillifera",520.518,8.11,0.94,0.57,0.07,6.5,93.5,2.94520547945206,65.8767123287671,9.67605633802817,22.3674418604651,44.7348837209302,6.80821917808219,493.072966980918,0.243103780864198,192.13140535299,61.157325770242,62.517
"269","PARL 582-2-5",744.6,14.3,43.1,95.8,21.8,582,"O. cochinillifera",469.552,8.11,0.94,0.57,0.07,5.7,94.3,3.01398601398601,52.0699300699301,7.77244258872651,17.2761020881671,34.1559633027523,6.6993006993007,484.064450046749,0.251745195401182,191.867120059952,61.073201148695,42.4422
"270","PARL 582-2-6",836.6,16.2,45.6,100.6,18.3,582,"O. cochinillifera",529.949,8.11,0.94,0.57,0.07,5.9,94.1,2.81481481481481,51.641975308642,8.31610337972167,18.3464912280702,45.7158469945355,6.20987654320988,580.189331264963,0.226317277783014,205.300022994005,65.3490269527513,49.3594
