,completeID,fresh_weight,width,height,diameter,thickness,accession,species,H_div_W,FW_div_W,FW_div_D,FW_div_H,FW_div_T,D_div_W,Theo_Area,PartRatio,Pade_Peri,Pade_Derived_Diam,Area,dry_proportion,water_proportion,dry_weight,water_weight
197,PARL 572-1-5,868.2,19.4,31.8,79.7,23.4,PARL 572,O. ficus-indica,1.639175258,44.75257732,10.89335006,27.30188679,37.1025641,4.108247423,484.527835,0.058654785,163.216968,51.95357452,484.885,0.055742611,0.944257389,48.39573487,819.8042651
198,PARL 572-1-6,639.5,14.4,30,73.5,22,PARL 572,O. ficus-indica,2.083333333,44.40972222,8.700680272,21.31666667,29.06818182,5.104166667,339.2920066,0.123447772,143.8258164,45.78117924,363.522,0.067054116,0.932945884,42.88110718,596.6188928
199,PARL 572-1-7,527.1,14,28,68,19.8,PARL 572,O. ficus-indica,2,37.65,7.751470588,18.825,26.62121212,4.857142857,307.8760801,0.111111111,135.6382628,43.175,312.859,0.0701075,0.9298925,36.95366325,490.1463368
200,PARL 572-1-8,548,15.4,30.3,72.6,13,PARL 572,O. ficus-indica,1.967532468,35.58441558,7.548209366,18.08580858,42.15384615,4.714285714,366.482491,0.106301682,147.4122796,46.92278595,414.154,NA,NA,NA,NA
201,PARL 572-2-1,808.2,19.6,38.3,91.7,14,PARL 572,O. ficus-indica,1.954081633,41.23469388,8.813522356,21.10182768,57.72857143,4.678571429,589.5826933,0.104310034,186.6734192,59.41999483,538.283,0.067183226,0.932816774,54.29748325,753.9025167
202,PARL 572-2-2,797.1,18.8,36.7,83.7,20.7,PARL 572,O. ficus-indica,1.95212766,42.39893617,9.523297491,21.71934605,38.50724638,4.45212766,541.8933168,0.104020778,178.9228816,56.95292206,488.408,0.067162449,0.932837551,53.5351881,743.5648119
203,PARL 572-2-3,817.1,19.7,36,86.2,14,PARL 572,O. ficus-indica,1.827411168,41.47715736,9.479118329,22.69722222,58.36428571,4.375634518,557.0043775,0.085637665,178.7535647,56.89902683,503.087,0.070515832,0.929484168,57.61848633,759.4815137
204,PARL 572-2-4,590.1,18,31,79.2,17,PARL 572,O. ficus-indica,1.722222222,32.78333333,7.450757576,19.03548387,34.71176471,4.4,438.2521752,0.070387339,156.6589924,49.86610604,443.798,0.067286447,0.932713553,39.70573237,550.3942676
205,PARL 572-2-5,726.7,17.7,36.8,84.7,19.1,PARL 572,O. ficus-indica,2.079096045,41.05649718,8.579693034,19.74728261,38.04712042,4.785310734,511.5769477,0.122821311,176.5157025,56.18669318,458.627,0.103064206,0.896935794,74.8967585,651.8032415
206,PARL 572-2-6,693.6,19.2,38,81.8,22.2,PARL 572,O. ficus-indica,1.979166667,36.125,8.479217604,18.25263158,31.24324324,4.260416667,573.0265,0.108024842,184.5857662,58.75547422,395.54,0.067546433,0.932453567,46.85020593,646.7497941
207,PARL 572-2-7,956.5,19.8,38.6,89.2,23.3,PARL 572,O. ficus-indica,1.949494949,48.30808081,10.72309417,24.77979275,41.05150215,4.505050505,600.2641083,0.103631075,188.2538892,59.92307404,533.472,0.07668361,0.92331639,73.34787297,883.152127
208,PARL 572-2-8,763.9,18.3,36.8,90.4,16.5,PARL 572,O. ficus-indica,2.010928962,41.7431694,8.450221239,20.75815217,46.2969697,4.93989071,528.9185392,0.112730195,178.0155724,56.6641166,540.559,0.070059066,0.929940934,53.51812052,710.3818795
209,PARL 572-3-1,943.3,19.7,42.2,96.9,18.6,PARL 572,O. ficus-indica,2.14213198,47.88324873,9.734778122,22.35308057,50.71505376,4.918781726,652.9329092,0.132124616,200.9428298,63.96208929,567.712,0.050050733,0.949949267,47.21285644,896.0871436
210,PARL 572-3-2,687.4,18.6,37.1,86.8,14.7,PARL 572,O. ficus-indica,1.994623656,36.95698925,7.919354839,18.52830189,46.76190476,4.666666667,541.9718566,0.110314618,179.8468254,57.24702254,493.501,0.077798395,0.922201605,53.47861672,633.9213833
211,PARL 572-3-3,607.7,15.2,30.6,73.3,20.3,PARL 572,O. ficus-indica,2.013157895,39.98026316,8.29058663,19.85947712,29.93596059,4.822368421,365.3043938,0.113060392,147.9814394,47.10395515,351.851,0.051444043,0.948555957,31.26254493,576.4374551
212,PARL 572-3-4,636.5,20.4,35.9,88.2,13.4,PARL 572,O. ficus-indica,1.759803922,31.20098039,7.216553288,17.72980501,47.5,4.323529412,575.1941989,0.075796056,180.2393938,57.37198094,511.833,0.063347151,0.936652849,40.32046161,596.1795384
213,PARL 572-3-5,1170.1,20.3,41,98.6,19.8,PARL 572,O. ficus-indica,2.019704433,57.64039409,11.86713996,28.53902439,59.0959596,4.857142857,653.6868914,0.114030162,198.1098758,63.06033201,634.076,0.057078225,0.942921775,66.78723107,1103.312769
214,PARL 572-3-6,927.6,21.4,40.4,91.7,16.1,PARL 572,O. ficus-indica,1.887850467,43.34579439,10.11559433,22.96039604,57.61490683,4.285046729,679.0238361,0.094521423,198.7660287,63.26919197,555.464,0.06538164,0.93461836,60.64800926,866.9519907
215,PARL 572-3-7,909.2,18.5,35.1,85.5,22.1,PARL 572,O. ficus-indica,1.897297297,49.14594595,10.63391813,25.9031339,41.14027149,4.621621622,509.9982974,0.095915014,172.4519332,54.89315522,495.398,0.051535022,0.948464978,46.855642,862.344358
216,PARL 572-3-8,1004.1,22.2,32.9,86.4,20,PARL 572,O. ficus-indica,1.481981982,45.22972973,11.62152778,30.51975684,50.205,3.891891892,573.6391106,0.037710679,174.7375844,55.6207006,553.382,0.067746871,0.932253129,68.02463317,936.0753668
217,PARL 572-4-1,748.7,19.2,37.3,84.1,16.5,PARL 572,O. ficus-indica,1.942708333,38.99479167,8.902497027,20.07238606,45.37575758,4.380208333,562.4707487,0.102626674,182.0840229,57.9591446,456.518,0.055485168,0.944514832,41.54174528,707.1582547
218,PARL 572-4-2,779.3,17.8,33.7,83.6,20.8,PARL 572,O. ficus-indica,1.893258427,43.78089888,9.321770335,23.12462908,37.46634615,4.696629213,471.1289423,0.095319069,165.6710173,52.73472266,467.439,0.060854991,0.939145009,47.42429449,731.8757055
219,PARL 572-4-3,1026.1,21.3,40.5,90.2,20.6,PARL 572,O. ficus-indica,1.901408451,48.17370892,11.37583149,25.33580247,49.81067961,4.234741784,677.5237257,0.096521821,198.8643254,63.30048079,541.929,0.043988594,0.956011406,45.1366963,980.9633037
220,PARL 572-4-4,1299.2,18.4,40.2,96.1,25.1,PARL 572,O. ficus-indica,2.184782609,70.60869565,13.51925078,32.31840796,51.76095618,5.222826087,580.9433135,0.138394157,190.5238965,60.64563981,559.146,0.074231736,0.925768264,96.44187141,1202.758129
221,PARL 572-4-5,1038.3,20.2,40.8,95.5,18.7,PARL 572,O. ficus-indica,2.01980198,51.4009901,10.87225131,25.44852941,55.52406417,4.727722772,647.2937503,0.114044612,197.1410357,62.75194065,580.476,0.05423554,0.94576446,56.31276118,981.9872388
222,PARL 572-4-6,901.1,19.8,34.3,83.3,25.3,PARL 572,O. ficus-indica,1.732323232,45.51010101,10.81752701,26.27113703,35.61660079,4.207070707,533.3953087,0.07183589,173.0264271,55.07602233,457.699,0.078470573,0.921529427,70.70983333,830.3901667
223,PARL 572-4-7,1164.7,20.6,37.2,90.6,20.9,PARL 572,O. ficus-indica,1.805825243,56.53883495,12.85540839,31.30913978,55.72727273,4.398058252,601.8663206,0.08248225,185.3481299,58.99814213,560.824,0.045893232,0.954106768,53.45184731,1111.248153
224,PARL 572-4-8,1257,22.6,43.8,105,18.3,PARL 572,O. ficus-indica,1.938053097,55.61946903,11.97142857,28.69863014,68.68852459,4.646017699,777.449934,0.101937872,213.9526121,68.10323161,698.503,0.074421667,0.925578333,93.54803542,1163.451965
225,PARL 580-1-1,707.8,15,41.5,92.3,19.19,PARL 580,O. ficus-indica,2.766666667,47.18666667,7.668472373,17.05542169,36.88379364,6.153333333,488.9103567,0.219985903,187.4038868,59.65250987,417.132,0.068881012,0.931118988,48.75398029,659.0460197
226,PARL 580-1-2,1151.7,17.4,47.3,180.9,17.58,PARL 580,O. ficus-indica,2.718390805,66.18965517,6.366500829,24.34883721,65.51194539,10.39655172,646.3983964,0.213566837,214.2665275,68.20315398,643.954,0.062533859,0.937466141,72.02024541,1079.679755
227,PARL 580-1-3,821.8,17.4,42,94.4,17.48,PARL 580,O. ficus-indica,2.413793103,47.22988506,8.705508475,19.56666667,47.01372998,5.425287356,573.9689778,0.171513111,194.7017606,61.97549524,497.155,0.06044365,0.93955635,49.67259157,772.1274084
228,PARL 580-1-4,1135.4,17.5,46,100.5,22.78,PARL 580,O. ficus-indica,2.628571429,64.88,11.29751244,24.6826087,49.84196664,5.742857143,632.2455215,0.201438403,209.6706165,66.74023008,580.734,0.094327439,0.905672561,107.0993742,1028.300626
229,PARL 580-1-5,1034.1,16.5,43,101,18.73,PARL 580,O. ficus-indica,2.606060606,62.67272727,10.23861386,24.04883721,55.21089162,6.121212121,557.2399969,0.198361698,196.3153594,62.48911971,581.399,0.077959806,0.922040194,80.61823538,953.4817646
230,PARL 580-1-6,677.8,11.9,46.1,96.9,24.3,PARL 580,O. ficus-indica,3.87394958,56.95798319,6.994840041,14.70281996,27.89300412,8.142857143,430.8615785,0.347693222,198.4278252,63.16153845,377.744,0.06988213,0.93011787,47.36610771,630.4338923
231,PARL 580-1-7,714,14.7,39,82.5,16.99,PARL 580,O. ficus-indica,2.653061224,48.57142857,8.654545455,18.30769231,42.02472042,5.612244898,450.2687671,0.20476889,177.4563253,56.48610271,415.3,0.063736291,0.936263709,45.50771177,668.4922882
232,PARL 580-1-8,962.2,15.4,48.1,107.8,21.84,PARL 580,O. ficus-indica,3.123376623,62.48051948,8.925788497,20.004158,44.05677656,7,581.7758356,0.26518445,212.9513836,67.78453069,600.257,0.057524145,0.942475855,55.34973232,906.8502677
233,PARL 580-2-1,664.5,15.4,37.9,85.4,17.5,PARL 580,O. ficus-indica,2.461038961,43.14935065,7.781030445,17.53298153,37.97142857,5.545454545,458.405492,0.178201198,174.9936556,55.70221061,443.883,0.089830848,0.910169152,59.6925985,604.8074015
234,PARL 580-2-2,635.6,13.9,42,93.5,16.8,PARL 580,O. ficus-indica,3.021582734,45.72661871,6.797860963,15.13333333,37.83333333,6.726618705,458.5154478,0.252690564,186.8961197,59.4908826,448.054,0.0712504,0.9287496,45.28675424,590.3132458
235,PARL 580-2-3,893.4,14.2,38.3,90.3,25,PARL 580,O. ficus-indica,2.697183099,62.91549296,9.893687708,23.32637076,35.736,6.35915493,427.1466451,0.210724717,173.7433108,55.30421348,451.65,0.0659281,0.9340719,58.90016454,834.4998355
236,PARL 580-2-4,727,13.8,38.5,89.4,20.4,PARL 580,O. ficus-indica,2.789855072,52.68115942,8.131991051,18.88311688,35.6372549,6.47826087,417.2820442,0.223043992,173.6023835,55.25935492,440.46,0.077616528,0.922383472,56.42721586,670.5727841
237,PARL 580-2-5,1019.1,14.3,43.5,101.2,27,PARL 580,O. ficus-indica,3.041958042,71.26573427,10.0701581,23.42758621,37.74444444,7.076923077,488.5569275,0.255217251,193.367303,61.55072422,524.433,0.065360153,0.934639847,66.60853192,952.4914681
238,PARL 580-2-6,990.6,14.4,48,107.9,21,PARL 580,O. ficus-indica,3.333333333,68.79166667,9.180722892,20.6375,47.17142857,7.493055556,542.8672105,0.289940828,210.5226679,67.01144645,545.727,0.063024281,0.936975719,62.43185276,928.1681472
239,PARL 580-2-7,848.8,14.3,43.9,97.6,18.9,PARL 580,O. ficus-indica,3.06993007,59.35664336,8.696721311,19.33485194,44.91005291,6.825174825,493.049405,0.258664872,194.868671,62.02862448,451.851,0.059641964,0.940358036,50.62409904,798.175901
240,PARL 580-2-8,830.6,15.1,40,89.3,20.6,PARL 580,O. ficus-indica,2.649006623,55.00662252,9.301231803,20.765,40.32038835,5.913907285,474.3804907,0.204218695,182.0582786,57.95094993,495.297,0.060639008,0.939360992,50.36676004,780.23324
241,PARL 580-3-1,893.4,15.2,46.7,103.1,17.6,PARL 580,O. ficus-indica,3.072368421,58.77631579,8.665373424,19.13062099,50.76136364,6.782894737,557.5070323,0.258964247,207.2723045,65.97682364,553.118,0.068445436,0.931554564,61.14915252,832.2508475
242,PARL 580-3-2,644.8,14.1,30.9,73.7,22.2,PARL 580,O. ficus-indica,2.191489362,45.73049645,8.748982361,20.86731392,29.04504505,5.226950355,342.1901258,0.139377778,146.342147,46.58215215,332.004,0.063470274,0.936529726,40.92563268,603.8743673
243,PARL 580-3-3,1015.8,14.6,41.8,97,23.1,PARL 580,O. ficus-indica,2.863013699,69.57534247,10.47216495,24.30143541,43.97402597,6.643835616,479.3127912,0.232583874,187.6474772,59.7300471,511.1,0.078790206,0.921209794,80.03509125,935.7649087
244,PARL 580-3-4,759.1,16.6,38.2,87.2,20.6,PARL 580,O. ficus-indica,2.301204819,45.72891566,8.705275229,19.87172775,36.84951456,5.253012048,498.0366834,0.155362566,178.9136077,56.9499701,467.97,0.066257291,0.933742709,50.2959096,708.8040904
245,PARL 580-3-5,718.6,15.4,31.2,102.6,25.4,PARL 580,O. ficus-indica,2.025974026,46.66233766,7.003898635,23.03205128,28.29133858,6.662337662,377.3681095,0.114958831,150.6367843,47.94917768,361.437,0.083100986,0.916899014,59.71636854,658.8836315
246,PARL 580-3-6,1210,16.6,44.7,74.7,26.5,PARL 580,O. ficus-indica,2.692771084,72.89156627,16.19812584,27.06935123,45.66037736,4.5,582.7811452,0.210131756,202.8366364,64.56490666,623.343,0.0769181,0.9230819,93.070901,1116.929099
247,PARL 580-3-7,552.9,11.6,38.6,83.8,20.6,PARL 580,O. ficus-indica,3.327586207,47.6637931,6.597852029,14.3238342,26.83980583,7.224137931,351.6698816,0.289281123,169.3357224,53.90123451,339.302,0.06576216,0.93423784,36.35989826,516.5401017
248,PARL 580-3-8,721.7,13,34.1,74.6,22.8,PARL 580,O. ficus-indica,2.623076923,55.51538462,9.674262735,21.16422287,31.65350877,5.738461538,348.1670058,0.200688782,155.4909817,49.4943167,366.637,0.078176915,0.921823085,56.42027956,665.2797204
249,PARL 580-4-1,848.7,15.1,36.4,81.6,25.7,PARL 580,O. ficus-indica,2.410596026,56.20529801,10.40073529,23.31593407,33.0233463,5.40397351,431.6862465,0.171058535,168.7882748,53.72697654,403.214,0.067827421,0.932172579,57.5651322,791.1348678
250,PARL 580-4-2,687.4,13.8,38.9,86.1,21.2,PARL 580,O. ficus-indica,2.81884058,49.8115942,7.983739837,17.67095116,32.4245283,6.239130435,421.6174421,0.226843434,175.092212,55.73358208,368.488,0.061200281,0.938799719,42.06907316,645.3309268
251,PARL 580-4-3,925.9,17.7,42.2,96.8,20.8,PARL 580,O. ficus-indica,2.384180791,52.31073446,9.565082645,21.94075829,44.51442308,5.468926554,586.6453042,0.167293291,196.1376546,62.4325545,543.162,0.048363742,0.951636258,44.77998872,881.1200113
252,PARL 580-4-4,1106.6,16.6,37.7,87.8,27.5,PARL 580,O. ficus-indica,2.271084337,66.6626506,12.60364465,29.35278515,40.24,5.289156627,491.5178786,0.150995934,177.0911784,56.36987285,473.147,0.060716355,0.939283645,67.18871844,1039.411282
253,PARL 580-4-5,734.1,15.1,38.2,88.8,18,PARL 580,O. ficus-indica,2.529801325,48.61589404,8.266891892,19.21727749,40.78333333,5.880794702,453.0333686,0.187831982,175.4067141,55.83369122,446.622,0.064229047,0.935770953,47.1505434,686.9494566
254,PARL 580-4-6,979.4,16.4,36.6,91.1,23.1,PARL 580,O. ficus-indica,2.231707317,59.7195122,10.75082327,26.75956284,42.3982684,5.554878049,471.4273936,0.145261659,172.608053,54.9428497,449.65,0.09806918,0.90193082,96.04895489,883.3510451
255,PARL 580-4-7,824.9,14.7,41.2,88.2,21.9,PARL 580,O. ficus-indica,2.802721088,56.11564626,9.35260771,20.02184466,37.66666667,6,475.6685437,0.224733664,185.6285168,59.08739207,424.643,0.077570185,0.922429815,63.98764561,760.9123544
256,PARL 580-4-8,1171.3,17.9,42.2,94.7,26.4,PARL 580,O. ficus-indica,2.357541899,65.43575419,12.36853221,27.75592417,44.36742424,5.290502793,593.2740647,0.163479614,196.6085577,62.58244761,520.814,0.05958408,0.94041592,69.7908329,1101.509167
257,PARL 582-1-1,973.9,15.6,40.2,93.2,22.5,PARL 582,O. cochinillifera,2.576923077,62.42948718,10.44957082,24.22636816,43.28444444,5.974358974,492.5388962,0.194357729,183.9273925,58.54590736,509.709,0.213964814,0.786035186,208.3803324,765.5196676
258,PARL 582-1-2,1055.7,13.6,49.5,108.8,23.7,PARL 582,O. cochinillifera,3.639705882,77.625,9.703125,21.32727273,44.5443038,8,528.7300436,0.323690668,214.6292686,68.31861805,562.682,0.071873572,0.928126428,75.87692996,979.82307
259,PARL 582-1-3,1140.2,18.1,43.9,102.7,22.7,PARL 582,O. cochinillifera,2.425414365,62.99447514,11.10223953,25.97266515,50.22907489,5.674033149,624.0695267,0.173163371,203.3062685,64.7143952,639.078,0.065623061,0.934376939,74.82341415,1065.376586
260,PARL 582-1-4,847.4,15.3,40,92.7,22.4,PARL 582,O. cochinillifera,2.614379085,55.38562092,9.141316073,21.185,37.83035714,6.058823529,480.663676,0.199500342,182.5085868,58.09428749,504.385,0.061431247,0.938568753,52.05683871,795.3431613
261,PARL 582-1-5,680,14.1,39.3,87.8,19.8,PARL 582,O. cochinillifera,2.787234043,48.22695035,7.744874715,17.30279898,34.34343434,6.226950355,435.2126843,0.222699154,177.2387746,56.41685416,469.361,0.063460444,0.936539556,43.15310192,636.8468981
262,PARL 582-1-6,807.5,14.9,37.2,87.8,21.8,PARL 582,O. cochinillifera,2.496644295,54.19463087,9.197038724,21.70698925,37.0412844,5.89261745,435.330494,0.183203716,171.2634923,54.51486276,446.743,0.070346603,0.929653397,56.80488192,750.6951181
263,PARL 582-1-7,811.6,13.9,41.5,93.6,21.8,PARL 582,O. cochinillifera,2.985611511,58.38848921,8.670940171,19.55662651,37.2293578,6.73381295,453.0569306,0.248198204,185.0222059,58.89439731,452.916,0.068593615,0.931406385,55.67057793,755.9294221
264,PARL 582-1-8,859.6,14.7,43.7,97.8,19.7,PARL 582,O. cochinillifera,2.972789116,58.47619048,8.789366053,19.67048055,43.63451777,6.653061224,504.5319262,0.246587071,194.9650445,62.05930113,508.704,0.062244924,0.937755076,53.50573667,806.0942633
265,PARL 582-2-1,842.5,15.7,43.1,96.4,22.2,PARL 582,O. cochinillifera,2.74522293,53.66242038,8.739626556,19.54756381,37.95045045,6.140127389,531.4553752,0.21714332,194.8975396,62.03781365,486.989,0.063012219,0.936987781,53.08779451,789.4122055
266,PARL 582-2-2,936.2,16.5,41.4,96.1,22.9,PARL 582,O. cochinillifera,2.509090909,56.73939394,9.741935484,22.61352657,40.88209607,5.824242424,536.5054854,0.184944562,190.4104134,60.60951702,517.594,0.06469923,0.93530077,60.57141913,875.6285809
267,PARL 582-2-3,986.9,16.7,40.6,94.6,22.6,PARL 582,O. cochinillifera,2.431137725,59.09580838,10.43234672,24.30788177,43.66814159,5.664670659,532.5156627,0.173974885,187.9317096,59.8205211,513.951,0.067788133,0.932211867,66.90010846,919.9998915
268,PARL 582-2-4,961.8,14.6,43,99.4,21.5,PARL 582,O. cochinillifera,2.945205479,65.87671233,9.676056338,22.36744186,44.73488372,6.808219178,493.072967,0.243103781,192.1314054,61.15732577,520.518,0.065148751,0.934851249,62.66006871,899.1399313
269,PARL 582-2-5,744.6,14.3,43.1,95.8,21.8,PARL 582,O. cochinillifera,3.013986014,52.06993007,7.772442589,17.27610209,34.1559633,6.699300699,484.06445,0.251745195,191.8671201,61.07320115,469.552,0.056562388,0.943437612,42.1163541,702.4836459
270,PARL 582-2-6,836.6,16.2,45.6,100.6,18.3,PARL 582,O. cochinillifera,2.814814815,51.64197531,8.31610338,18.34649123,45.71584699,6.209876543,580.1893313,0.226317278,205.300023,65.34902695,529.949,0.058553454,0.941446546,48.98581962,787.6141804
271,PARL 582-2-7,1267.9,17.6,43,99.4,25.3,PARL 582,O. cochinillifera,2.443181818,72.03977273,12.7555332,29.48604651,50.11462451,5.647727273,594.3893301,0.175679944,198.8380512,63.29211745,592.73,0.016486244,0.983513756,20.90290877,1246.997091
272,PARL 582-2-8,897.2,16.8,42.4,99.3,20.3,PARL 582,O. cochinillifera,2.523809524,53.4047619,9.035246727,21.16037736,44.19704433,5.910714286,559.4548198,0.186997809,194.7834551,62.00149943,600.101,0.064947323,0.935052677,58.2707382,838.9292618
273,PARL 582-3-1,994.9,15.6,37.3,103.1,23.9,PARL 582,O. cochinillifera,2.391025641,63.77564103,9.64985451,26.67292225,41.62761506,6.608974359,457.0074833,0.168270554,173.2582378,55.14980996,515.272,0.086085306,0.913914694,85.64627094,909.2537291
274,PARL 582-3-2,1075.4,17.1,43.8,99.7,24.2,PARL 582,O. cochinillifera,2.561403509,62.88888889,10.78635908,24.55251142,44.43801653,5.830409357,588.2475164,0.192215293,200.6328186,63.86340966,571.011,0.069617807,0.930382193,74.86698965,1000.53301
275,PARL 582-3-3,852.9,13.6,45.7,100.2,23,PARL 582,O. cochinillifera,3.360294118,62.71323529,8.511976048,18.66301969,37.0826087,7.367647059,488.1406665,0.293022303,200.2133884,63.72990086,419.424,0.080513701,0.919486299,68.67013558,784.2298644
276,PARL 582-3-4,780.6,13.3,40.3,90.6,21.6,PARL 582,O. cochinillifera,3.030075188,58.69172932,8.61589404,19.36972705,36.13888889,6.812030075,420.9655616,0.253745266,179.2522485,57.05776282,423.618,0.064635662,0.935364338,50.45459776,730.1454022
277,PARL 582-3-5,1150.5,17.9,44.8,101.6,20.8,PARL 582,O. cochinillifera,2.502793296,64.27374302,11.3238189,25.68080357,55.3125,5.675977654,629.8264952,0.184064264,206.1513094,65.61999982,588.555,0.070922584,0.929077416,81.59643289,1068.903567
278,PARL 582-3-6,1051.2,15.7,45.6,102.6,22.7,PARL 582,O. cochinillifera,2.904458599,66.95541401,10.24561404,23.05263158,46.30837004,6.535031847,562.2822531,0.237914783,204.2151091,65.00368813,526.965,0.067529198,0.932470802,70.98669294,980.2133071
279,PARL 582-3-7,1050.7,15.4,47.1,102.3,24.6,PARL 582,O. cochinillifera,3.058441558,68.22727273,10.27077224,22.30785563,42.71138211,6.642857143,569.6807038,0.25725184,209.1943493,66.58862952,508.929,0.07498517,0.92501483,78.78691812,971.9130819
280,PARL 582-3-8,863.1,14.2,43.6,97.4,20.3,PARL 582,O. cochinillifera,3.070422535,60.78169014,8.861396304,19.79587156,42.51724138,6.85915493,486.2557109,0.258725351,193.5322111,61.60321609,479.747,0.069488786,0.930511214,59.9757712,803.1242288
281,PARL 582-4-1,695.7,13.4,40.3,90.6,18.7,PARL 582,O. cochinillifera,3.007462687,51.91791045,7.678807947,17.2630273,37.20320856,6.76119403,424.1307162,0.250931966,179.4638918,57.12513098,416.069,0.050399289,0.949600711,35.06278536,660.6372146
282,PARL 582-4-2,1104.1,17.4,43.6,104.2,17.8,PARL 582,O. cochinillifera,2.505747126,63.45402299,10.59596929,25.3233945,62.02808989,5.988505747,595.8344627,0.184477291,200.5821571,63.8472836,620.334,0.065040362,0.934959638,71.81106368,1032.288936
283,PARL 582-4-3,970,16.4,44.2,97.8,23.6,PARL 582,O. cochinillifera,2.695121951,59.14634146,9.918200409,21.94570136,41.10169492,5.963414634,569.3194207,0.210447777,200.5358642,63.83254811,519.672,0.08062452,0.91937548,78.2057844,891.7942156
284,PARL 582-4-4,953.5,16.9,41.4,97.1,20,PARL 582,O. cochinillifera,2.449704142,56.42011834,9.819773429,23.03140097,47.675,5.74556213,549.511679,0.176601773,191.3345964,60.9036936,513.447,0.059528843,0.940471157,56.7607518,896.7392482
285,PARL 582-4-5,1013.2,16.4,42.2,98.9,25.3,PARL 582,O. cochinillifera,2.573170732,61.7804878,10.24469161,24.00947867,40.04743083,6.030487805,543.5583609,0.193840348,193.1322891,61.47591698,520.102,0.056601838,0.943398162,57.34898226,955.8510177
286,PARL 582-4-6,1109.8,17.4,43.7,98.9,23.9,PARL 582,O. cochinillifera,2.511494253,63.7816092,11.22143579,25.39588101,46.43514644,5.683908046,597.2010555,0.185280228,200.9504677,63.96452051,546.684,0.057429261,0.942570739,63.73499386,1046.065006
287,PARL 582-4-7,1400.9,18.6,47.3,109.5,24.9,PARL 582,O. cochinillifera,2.543010753,75.3172043,12.79360731,29.61733615,56.26104418,5.887096774,690.9775962,0.189667519,216.9698805,69.06365795,667.402,0.071175981,0.928824019,99.71043178,1301.189568
288,PARL 582-4-8,477.1,11.7,32.2,67,19,PARL 582,O. cochinillifera,2.752136752,40.77777778,7.120895522,14.81677019,25.11052632,5.726495726,295.8909041,0.218061343,145.5428271,46.32772072,273.241,0.064961451,0.935038549,30.99310827,446.1068917
289,PARL 584-1-1,1465.2,22.3,36.2,228,27.18,PARL 584,O. ficus-indica,1.623318386,65.70403587,6.426315789,40.47513812,53.90728477,10.22421525,634.0205214,0.056457009,186.3864163,59.32863895,662.101,0.053463142,0.946536858,78.33419566,1386.865804
290,PARL 584-1-2,2323.9,28.5,44.5,115.5,23.5,PARL 584,O. ficus-indica,1.561403509,81.54035088,20.12034632,52.22247191,98.8893617,4.052631579,996.0812207,0.048039032,232.0989068,73.8793766,1082.723,0.05112733,0.94887267,118.8148022,2205.085198
291,PARL 584-1-3,756.3,19.7,25.6,70.5,23.6,PARL 584,O. ficus-indica,1.299492386,38.39086294,10.72765957,29.54296875,32.04661017,3.578680203,396.0920018,0.016963194,142.9183154,45.49231271,411.257,0.346016298,0.653983702,261.6921262,494.6078738
292,PARL 584-1-4,839.8,16.5,31.3,78.2,24,PARL 584,O. ficus-indica,1.896969697,50.8969697,10.73913043,26.83067093,34.99166667,4.739393939,405.6188815,0.095866669,153.7892521,48.95263934,441.908,NA,NA,NA,NA
293,PARL 584-1-5,1348,21.7,37.2,92.1,26.17,PARL 584,O. ficus-indica,1.714285714,62.11981567,14.63626493,36.23655914,51.50936186,4.244239631,634.0048134,0.069252078,188.2575153,59.92422828,637.628,NA,NA,NA,NA
294,PARL 584-1-6,1800.2,20.5,43,105,26.5,PARL 584,O. ficus-indica,2.097560976,87.81463415,17.1447619,41.86511628,67.93207547,5.12195122,692.328481,0.125550251,205.8033998,65.50925675,790.214,NA,NA,NA,NA
295,PARL 584-1-7,1462.6,20.4,42.3,98.5,25.77,PARL 584,O. ficus-indica,2.073529412,71.69607843,14.84873096,34.57683215,56.75591773,4.828431373,677.7357832,0.121998123,203.032841,64.62736051,661.703,0.048840087,0.951159913,71.43351125,1391.166489
296,PARL 584-1-8,1609.2,20.5,44.5,107,25,PARL 584,O. ficus-indica,2.170731707,78.49756098,15.03925234,36.16179775,64.368,5.219512195,716.4794746,0.136331361,211.2247538,67.23492734,794.664,NA,NA,NA,NA
297,PARL 584-2-1,1107.9,21.7,36.4,91.6,18.7,PARL 584,O. ficus-indica,1.677419355,51.05529954,12.09497817,30.43681319,59.2459893,4.221198157,620.3703013,0.064015097,185.4595239,59.03359994,629.527,0.062611204,0.937388796,69.36695291,1038.533047
298,PARL 584-2-2,987.5,17.8,33.2,78.2,28.7,PARL 584,O. ficus-indica,1.865168539,55.47752809,12.62787724,29.7439759,34.40766551,4.393258427,464.1388986,0.091180315,163.8947797,52.16932866,430.925,NA,NA,NA,NA
299,PARL 584-2-3,1093.4,20.5,38,81.9,27,PARL 584,O. ficus-indica,1.853658537,53.33658537,13.35042735,28.77368421,40.4962963,3.995121951,611.8251693,0.08948791,187.9182855,59.81624808,576.008,0.061796454,0.938203546,67.5682428,1025.831757
300,PARL 584-2-4,1281.4,20.5,34.2,88.3,29.4,PARL 584,O. ficus-indica,1.668292683,62.50731707,14.51189128,37.46783626,43.58503401,4.307317073,550.6426524,0.062728728,174.5507584,55.56123204,553.295,NA,NA,NA,NA
