"completeID","fresh_weight","width","height","diameter","thickness","accession","species","pad_id","dataset","H_div_W","FW_div_W","FW_div_D","FW_div_H","FW_div_T","D_div_W","Area","dry_weight","Eccentricity","PartRatio","Pade_Peri","Pade_Derived_Diam","diamRatio"
"PARL 572-1-8",548,15.4,30.3,72.6,13,572,"O. ficus-indica",1,"Year 1",1.96753246753247,35.5844155844156,7.54820936639118,18.0858085808581,42.1538461538462,4.71428571428571,"414.154",34.3490838958534,22.4729372937294,0.106301682076524,146.755475115056,46.7137185807217,0.6434396498722
"PARL 572-2-1",808.2,19.6,38.3,91.7,14,572,"O. ficus-indica",1,"Year 1",1.95408163265306,41.234693877551,8.81352235550709,21.1018276762402,57.7285714285714,4.67857142857143,"538.283",50.6586306653809,28.2697127937337,0.104310033677265,185.855464798956,59.1596318467911,0.645143204436108
"PARL 572-2-2",797.1,18.8,36.7,83.7,20.7,572,"O. ficus-indica",1,"Year 1",1.95212765957447,42.3989361702128,9.52329749103943,21.7193460490463,38.5072463768116,4.45212765957447,"488.408",49.9628736740598,27.0694822888283,0.104020777534291,178.140811732837,56.7039815073676,0.677466923624463
"PARL 572-2-3",817.1,19.7,36,86.2,14,572,"O. ficus-indica",1,"Year 1",1.82741116751269,41.4771573604061,9.47911832946636,22.6972222222222,58.3642857142857,4.3756345177665,"503.087",51.2164898746384,25.2197222222222,0.0856376652301861,178.097225318787,56.690107520872,0.657657859870905
"PARL 572-2-4",590.1,18,31,79.2,17,572,"O. ficus-indica",1,"Year 1",1.72222222222222,32.7833333333333,7.45075757575758,19.0354838709677,34.7117647058824,4.4,"443.798",36.9879459980714,20.5483870967742,0.070387338608913,156.178381003224,49.713122681505,0.627690942948296
"PARL 572-2-5",726.7,17.7,36.8,84.7,19.1,572,"O. ficus-indica",1,"Year 1",2.07909604519774,41.0564971751412,8.57969303423849,19.7472826086957,38.0471204188482,4.78531073446328,"458.627",45.5501446480231,28.2866847826087,0.122821311337429,175.623643424372,55.9027419495944,0.660008759735471
"PARL 572-2-6",693.6,19.2,38,81.8,22.2,572,"O. ficus-indica",1,"Year 1",1.97916666666667,36.125,8.47921760391198,18.2526315789474,31.2432432432432,4.26041666666667,"395.54",43.4754098360656,28.2989473684211,0.108024842290577,183.751598190019,58.4899503059545,0.715036067309957
"PARL 572-2-7",956.5,19.8,38.6,89.2,23.3,572,"O. ficus-indica",1,"Year 1",1.94949494949495,48.3080808080808,10.7230941704036,24.779792746114,41.0515021459227,4.50505050505051,"533.472",59.9541947926712,28.4435233160622,0.103631075248639,187.43376293221,59.6620197459515,0.668856723609321
"PARL 572-2-8",763.9,18.3,36.8,90.4,16.5,572,"O. ficus-indica",1,"Year 1",2.01092896174863,41.7431693989071,8.45022123893805,20.758152173913,46.2969696969697,4.93989071038251,"540.559",47.8818707810993,27.6997282608696,0.112730195223336,177.180442558004,56.3982865046319,0.623874850714955
"PARL 572-3-1",943.3,19.7,42.2,96.9,18.6,572,"O. ficus-indica",1,"Year 1",2.14213197969543,47.8832487309645,9.73477812177502,22.3530805687204,50.7150537634409,4.91878172588833,"567.712",59.1268081002893,33.0035545023697,0.13212461602303,199.861867831369,63.6180084018828,0.656532594446675
"PARL 572-3-2",687.4,18.6,37.1,86.8,14.7,572,"O. ficus-indica",1,"Year 1",1.99462365591398,36.9569892473118,7.91935483870968,18.5283018867925,46.7619047619048,4.66666666666667,"493.501",43.0867888138862,27.7749326145553,0.110314618258238,179.018956893112,56.9835037933875,0.656491979186492
"PARL 572-3-3",607.7,15.2,30.6,73.3,20.3,572,"O. ficus-indica",1,"Year 1",2.01315789473684,39.9802631578947,8.29058663028649,19.859477124183,29.935960591133,4.82236842105263,"351.851",38.0911282545805,23.0496732026144,0.113060391678267,147.285432837281,46.8824093629651,0.639596307816714
"PARL 572-3-4",636.5,20.4,35.9,88.2,13.4,572,"O. ficus-indica",1,"Year 1",1.75980392156863,31.2009803921569,7.21655328798186,17.7298050139276,47.5,4.32352941176471,"511.833",39.8963355834137,24.3077994428969,0.0757960557657058,179.647392911348,57.1835411908259,0.64833946928374
"PARL 572-3-5",1170.1,20.3,41,98.6,19.8,572,"O. ficus-indica",1,"Year 1",2.01970443349754,57.6403940886699,11.867139959432,28.5390243902439,59.0959595959596,4.85714285714286,"634.076",73.3428158148505,30.9490243902439,0.11403016214749,197.171123794466,62.7615179737465,0.636526551457876
"PARL 572-3-6",927.6,21.4,40.4,91.7,16.1,572,"O. ficus-indica",1,"Year 1",1.88785046728972,43.3457943925234,10.1155943293348,22.960396039604,57.6149068322981,4.28504672897196,"555.464",58.1427193828351,29.0643564356436,0.094521423110357,197.96826586429,63.0152561752646,0.68718927126788
"PARL 572-3-7",909.2,18.5,35.1,85.5,22.1,572,"O. ficus-indica",1,"Year 1",1.8972972972973,49.1459459459459,10.633918128655,25.9031339031339,41.1402714932127,4.62162162162162,"495.398",56.9893924783028,25.3492877492877,0.0959150144798396,171.750651451683,54.669930315577,0.639414389655871
"PARL 572-4-1",748.7,19.2,37.3,84.1,16.5,572,"O. ficus-indica",1,"Year 1",1.94270833333333,38.9947916666667,8.9024970273484,20.0723860589812,45.3757575757576,4.38020833333333,"456.518",46.9291224686596,27.4168900804289,0.102626673976036,181.297591198147,57.7088156196775,0.686192813551457
"PARL 572-4-2",779.3,17.8,33.7,83.6,20.8,572,"O. ficus-indica",1,"Year 1",1.89325842696629,43.7808988764045,9.32177033492823,23.1246290801187,37.4663461538462,4.69662921348315,"467.439",48.8471552555448,24.2982195845697,0.0953190687152418,165.001058555597,52.5214681690371,0.628247226902357
"PARL 572-4-3",1026.1,21.3,40.5,90.2,20.6,572,"O. ficus-indica",1,"Year 1",1.90140845070423,48.1737089201878,11.3758314855876,25.3358024691358,49.8106796116505,4.23474178403756,"541.929",64.3167791706847,29.2977777777778,0.0965218210952965,198.051062387706,63.0416111272095,0.698909214270615
"PARL 572-4-5",1038.3,20.2,40.8,95.5,18.7,572,"O. ficus-indica",1,"Year 1",2.01980198019802,51.4009900990099,10.8722513089005,25.4485294117647,55.524064171123,4.72772277227723,"580.476",65.0814850530376,30.7990196078431,0.114044611663531,196.20677135368,62.4545550580789,0.653974398513915
"PARL 572-4-6",901.1,19.8,34.3,83.3,25.3,572,"O. ficus-indica",1,"Year 1",1.73232323232323,45.510101010101,10.8175270108043,26.2711370262391,35.6166007905138,4.20707070707071,"457.699",56.4816779170685,22.8702623906706,0.0718358895862731,172.485517099369,54.9038453162523,0.659109787710112
"PARL 572-4-7",1164.7,20.6,37.2,90.6,20.9,572,"O. ficus-indica",1,"Year 1",1.80582524271845,56.5388349514563,12.855408388521,31.3091397849462,55.7272727272727,4.39805825242718,"560.824",73.0043394406943,25.7924731182796,0.0824822499730607,184.690406950604,58.7887824156848,0.648882808120142
"PARL 572-4-8",1257,22.6,43.8,105,18.3,572,"O. ficus-indica",1,"Year 1",1.93805309734513,55.6194690265487,11.9714285714286,28.6986301369863,68.6885245901639,4.64601769911504,"698.503",78.7897782063645,32.1388127853881,0.101937871969807,213.03404179073,67.8108415956803,0.645817539006479
"PARL 580-1-1",707.8,15,41.5,92.3,19.19,580,"O. ficus-indica",1,"Year 1",2.76666666666667,47.1866666666667,7.66847237269772,17.055421686747,36.8837936425221,6.15333333333333,"417.132",51.7586837294333,36.078313253012,0.219985903359699,185.89309894673,59.1716111680859,0.64107921092184
"PARL 580-1-3",821.8,17.4,42,94.4,17.48,580,"O. ficus-indica",1,"Year 1",2.41379310344828,47.2298850574713,8.70550847457627,19.5666666666667,47.0137299771167,5.42528735632184,"497.155",60.0950639853748,34.7914285714286,0.17151311090705,193.403106756276,61.5621208991818,0.652141111220147
"PARL 580-1-4",1135.4,17.5,46,100.5,22.78,580,"O. ficus-indica",1,"Year 1",2.62857142857143,64.88,11.2975124378109,24.6826086956522,49.8419666374012,5.74285714285714,"580.734",83.0274223034735,39.3423913043478,0.201438402876806,208.086612110689,66.2360258173242,0.659064933505713
"PARL 580-1-5",1034.1,16.5,43,101,18.73,580,"O. ficus-indica",1,"Year 1",2.60606060606061,62.6727272727273,10.2386138613861,24.0488372093023,55.2108916177256,6.12121212121212,"581.399",75.6197440585009,36.6686046511628,0.198361697620225,194.849360694856,62.0224778257639,0.61408393886895
"PARL 580-1-7",714,14.7,39,82.5,16.99,580,"O. ficus-indica",1,"Year 1",2.6530612244898,48.5714285714286,8.65454545454545,18.3076923076923,42.0247204237787,5.61224489795918,"415.3",52.2120658135283,33.4592307692308,0.204768889859867,176.099123159981,56.0540918501188,0.679443537577198
"PARL 580-1-8",962.2,15.4,48.1,107.8,21.84,580,"O. ficus-indica",1,"Year 1",3.12337662337662,62.4805194805195,8.92578849721707,20.004158004158,44.0567765567766,7,"600.257",70.3619744058501,43.1694386694387,0.265184450368901,210.999822763335,67.1633295685973,0.623036452398862
"PARL 580-2-1",664.5,15.4,37.9,85.4,17.5,580,"O. ficus-indica",1,"Year 1",2.46103896103896,43.1493506493507,7.78103044496487,17.532981530343,37.9714285714286,5.54545454545455,"443.883",48.5923217550274,31.6424802110818,0.178201197512047,173.790597389806,55.3192652749622,0.647766572306349
"PARL 580-2-2",635.6,13.9,42,93.5,16.8,580,"O. ficus-indica",1,"Year 1",3.02158273381295,45.726618705036,6.79786096256684,15.1333333333333,37.8333333333333,6.72661870503597,"448.054",46.4789762340037,37.3997619047619,0.252690563586266,185.236789283884,58.9627013140039,0.630617126352983
"PARL 580-2-3",893.4,14.2,38.3,90.3,25,580,"O. ficus-indica",1,"Year 1",2.69718309859155,62.9154929577465,9.8936877076412,23.3263707571802,35.736,6.35915492957746,"451.65",65.3308957952468,33.0352480417755,0.210724716553288,172.385940695897,54.8721491625966,0.607664996263529
"PARL 580-2-4",727,13.8,38.5,89.4,20.4,580,"O. ficus-indica",1,"Year 1",2.78985507246377,52.6811594202899,8.13199105145414,18.8831168831169,35.6372549019608,6.47826086956522,"440.46",53.1627056672761,33.5535064935065,0.223043991679127,172.188876771654,54.8094217673,0.613080780394854
"PARL 580-2-5",1019.1,14.3,43.5,101.2,27,580,"O. ficus-indica",1,"Year 1",3.04195804195804,71.2657342657343,10.0701581027668,23.4275862068966,37.7444444444444,7.07692307692308,"524.433",74.5228519195612,38.7990804597701,0.255217250751308,191.639111045258,61.0006236251791,0.602772960723113
"PARL 580-2-6",990.6,14.4,48,107.9,21,580,"O. ficus-indica",1,"Year 1",3.33333333333333,68.7916666666667,9.18072289156627,20.6375,47.1714285714286,7.49305555555556,"545.727",72.4387568555759,43.68,0.289940828402367,208.483003002365,66.3622009569378,0.615034299878942
"PARL 580-2-7",848.8,14.3,43.9,97.6,18.9,580,"O. ficus-indica",1,"Year 1",3.06993006993007,59.3566433566434,8.69672131147541,19.3348519362187,44.9100529100529,6.82517482517482,"451.851",62.0694698354662,39.2419134396355,0.258664871694949,193.111558556392,61.4693182248595,0.629808588369463
"PARL 580-2-8",830.6,15.1,40,89.3,20.6,580,"O. ficus-indica",1,"Year 1",2.64900662251656,55.0066225165563,9.30123180291153,20.765,40.3203883495146,5.91390728476821,"495.297",60.7385740402194,34.29975,0.204218694931835,180.668675434301,57.5086255144685,0.64399356679136
"PARL 580-3-1",893.4,15.2,46.7,103.1,17.6,580,"O. ficus-indica",1,"Year 1",3.07236842105263,58.7763157894737,8.66537342386033,19.1306209850107,50.7613636363636,6.78289473684211,"553.118",65.3308957952468,41.7526766595289,0.258964247405138,205.401928513869,65.3814644871807,0.634155814618629
"PARL 580-3-2",644.8,14.1,30.9,73.7,22.2,580,"O. ficus-indica",1,"Year 1",2.19148936170213,45.7304964539007,8.74898236092266,20.8673139158576,29.045045045045,5.22695035460993,"332.004",47.1517367458867,24.4660194174757,0.139377777777778,145.518554354217,46.3199944741205,0.628493819187523
"PARL 580-3-3",1015.8,14.6,41.8,97,23.1,580,"O. ficus-indica",1,"Year 1",2.86301369863014,69.5753424657534,10.4721649484536,24.3014354066986,43.974025974026,6.64383561643836,"511.1",74.2815356489945,36.7004784688995,0.232583874050601,186.073504527803,59.2290360480641,0.610608619052207
"PARL 580-3-4",759.1,16.6,38.2,87.2,20.6,580,"O. ficus-indica",1,"Year 1",2.30120481927711,45.7289156626506,8.7052752293578,19.8717277486911,36.8495145631068,5.25301204819277,"467.97",55.5100548446069,30.986387434555,0.155362565933188,177.811832405905,56.599264135255,0.649074129991456
"PARL 580-3-5",718.6,15.4,31.2,102.6,25.4,580,"O. ficus-indica",1,"Year 1",2.02597402597403,46.6623376623377,7.00389863547758,23.0320512820513,28.2913385826772,6.66233766233766,"361.437",52.5484460694698,23.5987179487179,0.11495883143915,149.917919490128,47.7203558898134,0.465110681187265
"PARL 580-3-6",1210,16.6,44.7,74.7,26.5,580,"O. ficus-indica",1,"Year 1",2.69277108433735,72.8915662650602,16.1981258366801,27.0693512304251,45.6603773584906,4.5,"623.343",88.4826325411335,38.5353467561521,0.210131756478049,201.255265138391,64.0615405400898,0.857584210710707
"PARL 580-3-7",552.9,11.6,38.6,83.8,20.6,580,"O. ficus-indica",1,"Year 1",3.32758620689655,47.6637931034483,6.59785202863962,14.3238341968912,26.8398058252427,7.22413793103448,"339.302",40.4314442413163,35.1139896373057,0.289281122521865,167.69734192229,53.3797218206084,0.636989520532319
"PARL 580-3-8",721.7,13,34.1,74.6,22.8,580,"O. ficus-indica",1,"Year 1",2.62307692307692,55.5153846153846,9.67426273458445,21.1642228739003,31.6535087719298,5.73846153846154,"366.637",52.7751371115174,29.1439882697947,0.200688781604843,154.319579134603,49.121447670266,0.658464445982118
"PARL 580-4-1",848.7,15.1,36.4,81.6,25.7,580,"O. ficus-indica",1,"Year 1",2.41059602649007,56.205298013245,10.4007352941176,23.3159340659341,33.0233463035019,5.40397350993377,"403.214",62.0621572212066,30.135989010989,0.171058535205957,167.664838996256,53.3693758179218,0.654036468356885
"PARL 580-4-2",687.4,13.8,38.9,86.1,21.2,580,"O. ficus-indica",1,"Year 1",2.81884057971014,49.8115942028985,7.98373983739837,17.6709511568123,32.4245283018868,6.23913043478261,"368.488",50.2669104204753,34.0043701799486,0.226843433706959,173.649264313368,55.2742775594872,0.641977672003335
"PARL 580-4-3",925.9,17.7,42.2,96.8,20.8,580,"O. ficus-indica",1,"Year 1",2.38418079096045,52.3107344632768,9.5650826446281,21.9407582938389,44.5144230769231,5.46892655367232,"543.162",67.7074954296161,34.7760663507109,0.167293290709892,194.85519709371,62.0243356092189,0.640747268690278
"PARL 580-4-4",1106.6,16.6,37.7,87.8,27.5,580,"O. ficus-indica",1,"Year 1",2.2710843373494,66.6626506024096,12.6036446469248,29.3527851458886,40.24,5.28915662650602,"473.147",80.9213893967093,30.3907161803713,0.15099593351173,176.025864445244,56.0307728769688,0.638163700193267
"PARL 580-4-5",734.1,15.1,38.2,88.8,18,580,"O. ficus-indica",1,"Year 1",2.52980132450331,48.6158940397351,8.26689189189189,19.217277486911,40.7833333333333,5.88079470198675,"446.622",53.6819012797075,32.2311518324607,0.187831982230921,174.150332033725,55.4337723685243,0.624254193339238
"PARL 580-4-6",979.4,16.4,36.6,91.1,23.1,580,"O. ficus-indica",1,"Year 1",2.23170731707317,59.719512195122,10.7508232711306,26.7595628415301,42.3982683982684,5.55487804878049,"449.65",71.6197440585009,29.2513661202186,0.145261658953364,171.602473758389,54.6227638908899,0.599591261151371
"PARL 580-4-7",824.9,14.7,41.2,88.2,21.9,580,"O. ficus-indica",1,"Year 1",2.80272108843537,56.1156462585034,9.35260770975057,20.0218446601942,37.6666666666667,6,"424.643",60.3217550274223,35.9550970873786,0.224733663806759,184.108898887154,58.603682650193,0.66444084637407
"PARL 580-4-8",1171.3,17.9,42.2,94.7,26.4,580,"O. ficus-indica",1,"Year 1",2.35754189944134,65.4357541899441,12.3685322069694,27.7559241706161,44.3674242424242,5.29050279329609,"520.814",85.6526508226691,34.607345971564,0.163479613843816,195.346648072621,62.180769314381,0.656607912506663
"PARL 582-1-1",973.9,15.6,40.2,93.2,22.5,582,"O. cochinillifera",1,"Year 1",2.57692307692308,62.4294871794872,10.4495708154506,24.226368159204,43.2844444444444,5.97435897435897,"509.709",68.4491985203452,34.1462686567164,0.194357729217251,182.575004039714,58.1154287558864,0.62355610253097
"PARL 582-1-3",1140.2,18.1,43.9,102.7,22.7,582,"O. cochinillifera",1,"Year 1",2.42541436464088,62.9944751381215,11.1022395326193,25.9726651480638,50.2290748898678,5.67403314917127,"639.078",80.1373612823675,36.4373576309795,0.173163371488033,201.939866027887,64.2794557713068,0.625895382388576
"PARL 582-1-4",847.4,15.3,40,92.7,22.4,582,"O. cochinillifera",1,"Year 1",2.61437908496732,55.3856209150327,9.14131607335491,21.185,37.8303571428571,6.05882352941176,"504.385",59.5583230579531,34.14775,0.199500341716562,181.139785599355,57.6585845374871,0.621991203209138
"PARL 582-1-5",680,14.1,39.3,87.8,19.8,582,"O. cochinillifera",1,"Year 1",2.78723404255319,48.2269503546099,7.74487471526196,17.3027989821883,34.3434343434343,6.22695035460993,"469.361",47.7928483353884,34.2412213740458,0.222699154147204,175.797261659531,55.9580063502674,0.637334924262726
"PARL 582-1-6",807.5,14.9,37.2,87.8,21.8,582,"O. cochinillifera",1,"Year 1",2.49664429530201,54.1946308724832,9.19703872437358,21.7069892473118,37.0412844036697,5.89261744966443,"446.743",56.7540073982737,31.2319892473118,0.183203716461404,170.060292078685,54.1318722159483,0.61653613002219
"PARL 582-1-7",811.6,13.9,41.5,93.6,21.8,582,"O. cochinillifera",1,"Year 1",2.98561151079137,58.3884892086331,8.67094017094017,19.5566265060241,37.2293577981651,6.73381294964029,"452.916",57.0421701602959,36.8443373493976,0.248198204068866,183.399189129666,58.3777750180636,0.623694177543414
"PARL 582-1-8",859.6,14.7,43.7,97.8,19.7,582,"O. cochinillifera",1,"Year 1",2.97278911564626,58.4761904761905,8.78936605316973,19.6704805491991,43.6345177664975,6.6530612244898,"508.704",60.4157829839704,38.7551487414188,0.24658707074498,193.26233322266,61.5173112917186,0.629011362901008
"PARL 582-2-1",842.5,15.7,43.1,96.4,22.2,582,"O. cochinillifera",1,"Year 1",2.74522292993631,53.6624203821656,8.7396265560166,19.5475638051044,37.9504504504505,6.14012738853503,"486.989",59.2139334155364,37.3809744779582,0.217143319912999,193.34108192179,61.5423777811759,0.638406408518422
"PARL 582-2-2",936.2,16.5,41.4,96.1,22.9,582,"O. cochinillifera",1,"Year 1",2.50909090909091,56.7393939393939,9.74193548387097,22.6135265700483,40.882096069869,5.82424242424242,"517.594",65.7995067817509,34.8239130434783,0.184944562270128,189.062824060739,60.1805660083599,0.626228574488657
"PARL 582-2-3",986.9,16.7,40.6,94.6,22.6,582,"O. cochinillifera",1,"Year 1",2.4311377245509,59.0958083832335,10.4323467230444,24.307881773399,43.6681415929203,5.66467065868263,"513.951",69.3628853267571,33.7307881773399,0.17397488494772,186.663947529248,59.416979892652,0.628086468209852
"PARL 582-2-4",961.8,14.6,43,99.4,21.5,582,"O. cochinillifera",1,"Year 1",2.94520547945206,65.8767123287671,9.67605633802817,22.3674418604651,44.7348837209302,6.80821917808219,"520.518",67.5987669543773,38.0427906976744,0.243103780864198,190.469629365978,60.6283660449533,0.609943320371764
"PARL 582-2-5",744.6,14.3,43.1,95.8,21.8,582,"O. cochinillifera",1,"Year 1",3.01398601398601,52.0699300699301,7.77244258872651,17.2761020881671,34.1559633027523,6.6993006993007,"469.552",52.3331689272503,38.3554524361949,0.251745195401182,190.167919526746,60.5323288203667,0.631861469941197
"PARL 582-2-6",836.6,16.2,45.6,100.6,18.3,582,"O. cochinillifera",1,"Year 1",2.81481481481481,51.641975308642,8.31610337972167,18.3464912280702,45.7158469945355,6.20987654320988,"529.949",58.7992601726264,39.8447368421053,0.226317277783014,203.610925002845,64.811370363432,0.644248214348231
"PARL 582-2-7",1267.9,17.6,43,99.4,25.3,582,"O. cochinillifera",1,"Year 1",2.44318181818182,72.0397727272727,12.7555331991952,29.4860465116279,50.1146245059289,5.64772727272727,"592.73",89.1125770653514,35.7962790697674,0.175679944232047,197.48632856291,62.8618507677147,0.632412985590691
"PARL 582-2-8",897.2,16.8,42.4,99.3,20.3,582,"O. cochinillifera",1,"Year 1",2.52380952380952,53.4047619047619,9.03524672708963,21.1603773584906,44.1970443349754,5.91071428571429,"600.101",63.0584463625154,35.7433962264151,0.18699780861943,193.393073464018,61.5589272030651,0.619928773444765
"PARL 582-3-1",994.9,15.6,37.3,103.1,23.9,582,"O. cochinillifera",1,"Year 1",2.39102564102564,63.775641025641,9.64985451018429,26.6729222520107,41.6276150627615,6.60897435897436,"515.272",69.9251541307028,30.7756032171582,0.168270553635815,172.12008080945,54.7875233324007,0.531401778199813
"PARL 582-3-2",1075.4,17.1,43.8,99.7,24.2,582,"O. cochinillifera",1,"Year 1",2.56140350877193,62.8888888888889,10.7863590772317,24.5525114155251,44.4380165289256,5.83040935672515,"571.011",75.5829839704069,37.1239726027397,0.19221529277585,199.170036591356,63.3977916786158,0.635885573506678
"PARL 582-3-4",780.6,13.3,40.3,90.6,21.6,582,"O. cochinillifera",1,"Year 1",3.03007518796992,58.6917293233083,8.6158940397351,19.3697270471464,36.1388888888889,6.81203007518797,"423.618",54.8633785450062,35.9106699751861,0.253745266206282,177.656355845427,56.549774408985,0.62416969546341
"PARL 582-3-5",1150.5,17.9,44.8,101.6,20.8,582,"O. cochinillifera",1,"Year 1",2.50279329608939,64.2737430167598,11.3238188976378,25.6808035714286,55.3125,5.67597765363128,"588.555",80.8612823674476,37.6479910714286,0.184064263893022,204.697715556351,65.1573065408241,0.641312072252206
"PARL 582-3-6",1051.2,15.7,45.6,102.6,22.7,582,"O. cochinillifera",1,"Year 1",2.90445859872611,66.9554140127389,10.2456140350877,23.0526315789474,46.3083700440529,6.53503184713376,"526.965",73.882120838471,40.1945175438597,0.23791478275217,202.474873848296,64.4497540497285,0.628165244149401
"PARL 582-3-7",1050.7,15.4,47.1,102.3,24.6,582,"O. cochinillifera",1,"Year 1",3.05844155844156,68.2272727272727,10.2707722385142,22.307855626327,42.7113821138211,6.64285714285714,"508.929",73.8469790382244,42.0647558386412,0.25725184,207.314856651336,65.9903684248956,0.645067140028305
"PARL 582-3-8",863.1,14.2,43.6,97.4,20.3,582,"O. cochinillifera",1,"Year 1",3.07042253521127,60.7816901408451,8.86139630390144,19.795871559633,42.5172413793103,6.85915492957747,"479.747",60.6617755856967,38.9752293577982,0.25872535051065,191.786881220453,61.0476603328266,0.62677269335551
"PARL 582-4-1",695.7,13.4,40.3,90.6,18.7,582,"O. cochinillifera",1,"Year 1",3.00746268656716,51.9179104477612,7.67880794701987,17.2630272952854,37.2032085561497,6.76119402985075,"416.069",48.8963008631319,35.8444168734491,0.250931965641244,177.877978811658,56.6203191901417,0.624948335432027
"PARL 582-4-2",1104.1,17.4,43.6,104.2,17.8,582,"O. cochinillifera",1,"Year 1",2.50574712643678,63.4540229885057,10.5959692898273,25.3233944954128,62.0280898876404,5.98850574712644,"620.334",77.6001233045623,36.6559633027523,0.184477291050793,199.165365717326,63.3963048932352,0.608409835827593
"PARL 582-4-3",970,16.4,44.2,97.8,23.6,582,"O. cochinillifera",1,"Year 1",2.69512195121951,59.1463414634146,9.91820040899796,21.9457013574661,41.1016949152542,5.96341463414634,"519.672",68.1750924784217,38.1149321266968,0.210447777451012,198.970695786688,63.3343395297702,0.647590383739982
"PARL 582-4-4",953.5,16.9,41.4,97.1,20,582,"O. cochinillifera",1,"Year 1",2.44970414201183,56.4201183431953,9.81977342945417,23.0314009661836,47.675,5.74556213017751,"513.447",67.0154130702836,34.5012077294686,0.176601772931751,190.028500238648,60.4879502826404,0.622944905073537
"PARL 582-4-5",1013.2,16.4,42.2,98.9,25.3,582,"O. cochinillifera",1,"Year 1",2.57317073170732,61.7804878048781,10.2446916076845,24.0094786729858,40.0474308300395,6.03048780487805,"520.102",71.2113440197287,35.8265402843602,0.193840347587042,191.715102675754,61.0248125124329,0.617035515798108
"PARL 582-4-6",1109.8,17.4,43.7,98.9,23.9,582,"O. cochinillifera",1,"Year 1",2.51149425287356,63.7816091954023,11.221435793731,25.395881006865,46.4351464435146,5.68390804597701,"546.684",78.0007398273736,36.7718535469108,0.185280228007532,199.526280638119,63.5111876805946,0.642175810723909
"PARL 582-4-7",1400.9,18.6,47.3,109.5,24.9,582,"O. cochinillifera",1,"Year 1",2.54301075268817,75.3172043010753,12.7936073059361,29.6173361522199,56.2610441767068,5.88709677419355,"667.402",98.4602959309494,39.9858350951374,0.189667519417151,215.404103499706,68.5652556685129,0.626166718433907
"PARL 582-4-8",477.1,11.7,32.2,67,19,582,"O. cochinillifera",1,"Year 1",2.75213675213675,40.7777777777778,7.12089552238806,14.8167701863354,25.1105263157895,5.72649572649573,"273.241",33.5323057953144,27.9487577639752,0.218061342562565,144.376950561414,45.9566107007666,0.685919562698008
"PARL 584-1-2",2323.9,28.5,44.5,115.5,23.5,584,"O. ficus-indica",1,"Year 1",1.56140350877193,81.540350877193,20.1203463203463,52.2224719101124,98.8893617021277,4.05263157894737,"1082.723",157.958187435633,26.247191011236,0.048039031713267,231.601313230199,73.720987654321,0.638276949388061
"PARL 584-1-3",756.3,19.7,25.6,70.5,23.6,584,"O. ficus-indica",1,"Year 1",1.2994923857868,38.3908629441624,10.7276595744681,29.54296875,32.0466101694915,3.57868020304569,"411.257",51.4065911431514,10.440234375,0.0169631936221121,142.806600158262,45.4567526426706,0.64477663322937
"PARL 584-1-4",839.8,16.5,31.3,78.2,24,584,"O. ficus-indica",1,"Year 1",1.8969696969697,50.8969696969697,10.7391304347826,26.8306709265176,34.9916666666667,4.73939393939394,"441.908",57.0821833161689,22.6019169329074,0.0958666690008929,153.164144891458,48.7536615278376,0.623448357133473
"PARL 584-1-5",1348,21.7,37.2,92.1,26.17,584,"O. ficus-indica",1,"Year 1",1.71428571428571,62.1198156682028,14.6362649294245,36.2365591397849,51.5093618647306,4.24423963133641,"637.628",91.6251287332647,24.5416666666667,0.0692520775623269,187.688588893133,59.7431333685694,0.648676800961666
"PARL 584-1-6",1800.2,20.5,43,105,26.5,584,"O. ficus-indica",1,"Year 1",2.09756097560976,87.8146341463415,17.1447619047619,41.8651162790698,67.9320754716981,5.1219512195122,"790.214",122.361688980433,33.2267441860465,0.125550251100502,204.743493932319,65.1718782504681,0.620684554766363
"PARL 584-1-7",1462.6,20.4,42.3,98.5,25.77,584,"O. ficus-indica",1,"Year 1",2.07352941176471,71.6960784313726,14.848730964467,34.5768321513002,56.755917733799,4.82843137254902,"661.703",99.4146240988671,32.4617021276596,0.1219981227536,202.012702189886,64.3026402417427,0.652818682657286
"PARL 584-1-8",1609.2,20.5,44.5,107,25,584,"O. ficus-indica",1,"Year 1",2.17073170731707,78.4975609756098,15.0392523364486,36.161797752809,64.368,5.21951219512195,"794.664",109.379196704428,35.0561797752809,0.136331360946746,210.057923887539,66.8635138446459,0.6248926527537
"PARL 584-2-1",1107.9,21.7,36.4,91.6,18.7,584,"O. ficus-indica",1,"Year 1",1.67741935483871,51.0552995391705,12.0949781659389,30.4368131868132,59.2459893048128,4.22119815668203,"629.527",75.3052523171988,23.4634615384615,0.0640150965307011,184.938539016007,58.8677653051816,0.642661193288009
"PARL 584-2-2",987.5,17.8,33.2,78.2,28.7,584,"O. ficus-indica",1,"Year 1",1.86516853932584,55.4775280898876,12.6278772378517,29.7439759036145,34.4076655052265,4.39325842696629,"430.925",67.1215242018538,23.6566265060241,0.0911803152633603,163.257904228635,51.9666049136211,0.66453458968825
"PARL 584-2-3",1093.4,20.5,38,81.9,27,584,"O. ficus-indica",1,"Year 1",1.85365853658537,53.3365853658537,13.3504273504274,28.7736842105263,40.4962962962963,3.99512195121951,"576.008",74.3196704428424,26.9407894736842,0.0894879100007305,187.200287169574,59.58770210252,0.72756657023834
